Date,Time,Energy,Efficiency,Power,Average,Normalised,Temperature,Voltage,Energy Used,Power Used
14/09/2024,6:55AM,0.004kWh,0.000kWh/kW,44W,36W,0.002kW/kW,12.4C,234.9V,2.436kWh,132W
14/09/2024,6:50AM,0.001kWh,0.000kWh/kW,23W,12W,0.001kW/kW,12.4C,229.6V,2.425kWh,144W
14/09/2024,6:45AM,0.000kWh,0.000kWh/kW,15W,0W,0.000kW/kW,11.9C,230.4V,2.413kWh,144W
14/09/2024,6:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,11.9C,230.0V,2.401kWh,132W
14/09/2024,6:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,11.9C,231.4V,2.390kWh,156W
14/09/2024,6:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.0V,2.377kWh,168W
14/09/2024,6:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.2V,2.363kWh,168W
14/09/2024,6:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.8V,2.349kWh,168W
14/09/2024,6:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,230.8V,2.335kWh,168W
14/09/2024,6:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.6V,2.321kWh,156W
14/09/2024,6:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.0V,2.308kWh,144W
14/09/2024,6:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.3V,2.296kWh,132W
14/09/2024,5:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.1V,2.285kWh,144W
14/09/2024,5:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.1V,2.273kWh,144W
14/09/2024,5:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.0V,2.261kWh,132W
14/09/2024,5:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.4V,2.250kWh,144W
14/09/2024,5:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.2V,2.238kWh,216W
14/09/2024,5:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.2V,2.220kWh,252W
14/09/2024,5:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.4V,2.199kWh,276W
14/09/2024,5:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.1V,2.176kWh,264W
14/09/2024,5:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.3V,2.154kWh,276W
14/09/2024,5:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,231.8V,2.131kWh,276W
14/09/2024,5:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.2C,232.2V,2.108kWh,276W
14/09/2024,5:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.5C,232.2V,2.085kWh,252W
14/09/2024,4:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.5C,231.9V,2.064kWh,252W
14/09/2024,4:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.5C,231.6V,2.043kWh,264W
14/09/2024,4:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.5C,232.1V,2.021kWh,276W
14/09/2024,4:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,12.5C,231.3V,1.998kWh,264W
14/09/2024,4:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,230.7V,1.976kWh,192W
14/09/2024,4:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,233.3V,1.960kWh,132W
14/09/2024,4:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,232.6V,1.949kWh,156W
14/09/2024,4:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,231.6V,1.936kWh,168W
14/09/2024,4:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,231.1V,1.922kWh,156W
14/09/2024,4:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,234.3V,1.909kWh,168W
14/09/2024,4:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,231.6V,1.895kWh,168W
14/09/2024,4:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,231.8V,1.881kWh,168W
14/09/2024,3:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.0C,232.1V,1.867kWh,144W
14/09/2024,3:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,232.2V,1.855kWh,144W
14/09/2024,3:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,235.0V,1.843kWh,144W
14/09/2024,3:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,233.9V,1.831kWh,144W
14/09/2024,3:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,233.7V,1.819kWh,132W
14/09/2024,3:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,232.9V,1.808kWh,144W
14/09/2024,3:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,233.9V,1.796kWh,144W
14/09/2024,3:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,233.8V,1.784kWh,144W
14/09/2024,3:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,233.4V,1.772kWh,156W
14/09/2024,3:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,233.9V,1.759kWh,180W
14/09/2024,3:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.3C,233.4V,1.744kWh,156W
14/09/2024,3:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,234.3V,1.731kWh,168W
14/09/2024,2:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,234.2V,1.717kWh,168W
14/09/2024,2:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,234.0V,1.703kWh,360W
14/09/2024,2:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,232.8V,1.673kWh,528W
14/09/2024,2:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,231.5V,1.629kWh,564W
14/09/2024,2:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,232.0V,1.582kWh,"1,080W"
14/09/2024,2:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,227.9V,1.492kWh,780W
14/09/2024,2:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,231.7V,1.427kWh,540W
14/09/2024,2:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,231.7V,1.382kWh,612W
14/09/2024,2:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,228.0V,1.331kWh,636W
14/09/2024,2:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,230.4V,1.278kWh,684W
14/09/2024,2:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,230.0V,1.221kWh,660W
14/09/2024,2:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,229.9V,1.166kWh,732W
14/09/2024,1:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.9C,229.9V,1.105kWh,684W
14/09/2024,1:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,230.0V,1.048kWh,660W
14/09/2024,1:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,230.3V,0.993kWh,744W
14/09/2024,1:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,230.3V,0.931kWh,660W
14/09/2024,1:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,230.1V,0.876kWh,732W
14/09/2024,1:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,230.1V,0.815kWh,708W
14/09/2024,1:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.6C,230.3V,0.756kWh,708W
14/09/2024,1:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.8C,228.8V,0.697kWh,720W
14/09/2024,1:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.8C,228.6V,0.637kWh,528W
14/09/2024,1:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.8C,229.9V,0.593kWh,528W
14/09/2024,1:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,13.8C,229.4V,0.549kWh,516W
14/09/2024,1:00AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,14.1C,230.3V,0.506kWh,552W
14/09/2024,12:55AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,14.1C,229.9V,0.460kWh,540W
14/09/2024,12:50AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,14.1C,229.7V,0.415kWh,540W
14/09/2024,12:45AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,14.1C,228.6V,0.370kWh,552W
14/09/2024,12:40AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,14.1C,229.2V,0.324kWh,540W
14/09/2024,12:35AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,14.1C,230.2V,0.279kWh,552W
14/09/2024,12:30AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,14.1C,229.5V,0.233kWh,540W
14/09/2024,12:25AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,15.0C,230.9V,0.188kWh,552W
14/09/2024,12:20AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,15.0C,230.7V,0.142kWh,552W
14/09/2024,12:15AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,15.0C,231.1V,0.096kWh,540W
14/09/2024,12:10AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,15.0C,232.9V,0.051kWh,360W
14/09/2024,12:05AM,0.000kWh,0.000kWh/kW,0W,0W,0.000kW/kW,15.6C,234.3V,0.021kWh,252W
13/09/2024,11:55PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.6C,234.7V,5.525kWh,216W
13/09/2024,11:50PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.6C,233.3V,5.507kWh,156W
13/09/2024,11:45PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.6C,233.9V,5.494kWh,192W
13/09/2024,11:40PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.6C,234.2V,5.478kWh,168W
13/09/2024,11:35PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.6C,235.0V,5.464kWh,168W
13/09/2024,11:30PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.5C,234.3V,5.450kWh,144W
13/09/2024,11:25PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.5C,236.3V,5.438kWh,144W
13/09/2024,11:20PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.8C,234.9V,5.426kWh,132W
13/09/2024,11:15PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.8C,234.2V,5.415kWh,144W
13/09/2024,11:10PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.8C,234.3V,5.403kWh,228W
13/09/2024,11:05PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,15.8C,234.7V,5.384kWh,240W
13/09/2024,11:00PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,234.5V,5.364kWh,264W
13/09/2024,10:55PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,234.6V,5.342kWh,264W
13/09/2024,10:50PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,234.9V,5.320kWh,276W
13/09/2024,10:45PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,233.9V,5.297kWh,276W
13/09/2024,10:40PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,233.6V,5.274kWh,264W
13/09/2024,10:35PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,233.7V,5.252kWh,252W
13/09/2024,10:30PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,233.8V,5.231kWh,252W
13/09/2024,10:25PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.1C,233.7V,5.210kWh,264W
13/09/2024,10:20PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,232.8V,5.188kWh,252W
13/09/2024,10:15PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,233.0V,5.167kWh,264W
13/09/2024,10:10PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,232.3V,5.145kWh,288W
13/09/2024,10:05PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,232.8V,5.121kWh,240W
13/09/2024,10:00PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,233.5V,5.101kWh,204W
13/09/2024,9:55PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,235.0V,5.084kWh,168W
13/09/2024,9:50PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,235.1V,5.070kWh,144W
13/09/2024,9:45PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,234.0V,5.058kWh,144W
13/09/2024,9:40PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.4C,233.0V,5.046kWh,144W
13/09/2024,9:35PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,232.8V,5.034kWh,132W
13/09/2024,9:30PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,232.8V,5.023kWh,144W
13/09/2024,9:25PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,233.2V,5.011kWh,144W
13/09/2024,9:20PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,231.6V,4.999kWh,156W
13/09/2024,9:15PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,231.5V,4.986kWh,168W
13/09/2024,9:10PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,232.1V,4.972kWh,168W
13/09/2024,9:05PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,232.6V,4.958kWh,168W
13/09/2024,9:00PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,232.4V,4.944kWh,144W
13/09/2024,8:55PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,232.8V,4.932kWh,144W
13/09/2024,8:50PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,16.7C,233.4V,4.920kWh,156W
13/09/2024,8:45PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.0C,231.7V,4.907kWh,144W
13/09/2024,8:40PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.0C,231.7V,4.895kWh,144W
13/09/2024,8:35PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.2C,232.4V,4.883kWh,144W
13/09/2024,8:30PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.2C,231.0V,4.871kWh,144W
13/09/2024,8:25PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.2C,232.8V,4.859kWh,168W
13/09/2024,8:20PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.2C,232.2V,4.845kWh,168W
13/09/2024,8:15PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.5C,232.9V,4.831kWh,180W
13/09/2024,8:10PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,17.5C,232.1V,4.816kWh,156W
13/09/2024,8:05PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.1C,230.9V,4.803kWh,144W
13/09/2024,8:00PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.1C,232.0V,4.791kWh,168W
13/09/2024,7:55PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.1C,231.5V,4.777kWh,240W
13/09/2024,7:50PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.1C,230.5V,4.757kWh,240W
13/09/2024,7:45PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.3C,230.5V,4.737kWh,252W
13/09/2024,7:40PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.3C,230.7V,4.716kWh,240W
13/09/2024,7:35PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.7C,231.6V,4.696kWh,264W
13/09/2024,7:30PM,80.641kWh,5.447kWh/kW,0W,0W,0.000kW/kW,18.7C,231.4V,4.674kWh,288W
13/09/2024,7:25PM,80.641kWh,5.447kWh/kW,2W,0W,0.000kW/kW,18.7C,230.7V,4.650kWh,276W
13/09/2024,7:20PM,80.641kWh,5.447kWh/kW,7W,0W,0.000kW/kW,19.2C,231.6V,4.627kWh,276W
13/09/2024,7:15PM,80.641kWh,5.447kWh/kW,11W,24W,0.002kW/kW,19.2C,230.7V,4.604kWh,264W
13/09/2024,7:10PM,80.639kWh,5.447kWh/kW,34W,36W,0.002kW/kW,19.2C,230.7V,4.582kWh,252W
13/09/2024,7:05PM,80.636kWh,5.447kWh/kW,56W,60W,0.004kW/kW,19.2C,231.7V,4.561kWh,252W
13/09/2024,7:00PM,80.631kWh,5.446kWh/kW,64W,60W,0.004kW/kW,19.5C,231.2V,4.540kWh,288W
13/09/2024,6:55PM,80.626kWh,5.446kWh/kW,88W,108W,0.007kW/kW,20.0C,231.2V,4.516kWh,264W
13/09/2024,6:50PM,80.617kWh,5.445kWh/kW,103W,120W,0.008kW/kW,20.0C,231.5V,4.494kWh,264W
13/09/2024,6:45PM,80.607kWh,5.445kWh/kW,122W,156W,0.011kW/kW,20.0C,231.4V,4.472kWh,204W
13/09/2024,6:40PM,80.594kWh,5.444kWh/kW,154W,204W,0.014kW/kW,20.0C,231.6V,4.455kWh,156W
13/09/2024,6:35PM,80.577kWh,5.443kWh/kW,167W,240W,0.016kW/kW,20.3C,232.1V,4.442kWh,168W
13/09/2024,6:30PM,80.557kWh,5.441kWh/kW,194W,276W,0.019kW/kW,20.3C,232.4V,4.428kWh,168W
13/09/2024,6:25PM,80.534kWh,5.440kWh/kW,218W,300W,0.020kW/kW,20.3C,233.0V,4.414kWh,156W
13/09/2024,6:20PM,80.509kWh,5.438kWh/kW,360W,384W,0.026kW/kW,20.3C,232.5V,4.401kWh,708W
13/09/2024,6:15PM,80.477kWh,5.436kWh/kW,382W,468W,0.032kW/kW,20.6C,228.8V,4.342kWh,840W
13/09/2024,6:10PM,80.438kWh,5.433kWh/kW,509W,540W,0.036kW/kW,20.6C,228.1V,4.272kWh,900W
13/09/2024,6:05PM,80.393kWh,5.430kWh/kW,553W,864W,0.058kW/kW,20.9C,228.0V,4.197kWh,912W
13/09/2024,6:00PM,80.321kWh,5.425kWh/kW,"1,130W","1,308W",0.088kW/kW,20.9C,229.2V,4.121kWh,864W
13/09/2024,5:55PM,80.212kWh,5.418kWh/kW,"1,436W","1,548W",0.105kW/kW,20.9C,224.7V,4.049kWh,900W
13/09/2024,5:50PM,80.083kWh,5.409kWh/kW,"2,028W","2,208W",0.149kW/kW,20.9C,225.4V,3.974kWh,420W
13/09/2024,5:45PM,79.899kWh,5.397kWh/kW,"2,315W","2,532W",0.171kW/kW,20.9C,232.6V,3.939kWh,324W
13/09/2024,5:40PM,79.688kWh,5.383kWh/kW,"2,945W","3,384W",0.229kW/kW,20.9C,231.3V,3.912kWh,348W
13/09/2024,5:35PM,79.406kWh,5.363kWh/kW,"3,297W","3,276W",0.221kW/kW,21.2C,231.8V,3.883kWh,276W
13/09/2024,5:30PM,79.133kWh,5.345kWh/kW,"3,110W","3,516W",0.237kW/kW,21.2C,231.9V,3.860kWh,276W
13/09/2024,5:25PM,78.840kWh,5.325kWh/kW,"3,635W","3,708W",0.250kW/kW,21.2C,231.6V,3.837kWh,252W
13/09/2024,5:20PM,78.531kWh,5.304kWh/kW,"2,864W","4,104W",0.277kW/kW,21.7C,232.9V,3.816kWh,252W
13/09/2024,5:15PM,78.189kWh,5.281kWh/kW,"3,741W","3,672W",0.248kW/kW,21.7C,233.3V,3.795kWh,252W
13/09/2024,5:10PM,77.883kWh,5.261kWh/kW,"2,811W","4,884W",0.330kW/kW,21.7C,232.2V,3.774kWh,252W
13/09/2024,5:05PM,77.476kWh,5.233kWh/kW,"3,710W","5,064W",0.342kW/kW,21.7C,232.7V,3.753kWh,264W
13/09/2024,5:00PM,77.054kWh,5.205kWh/kW,"4,601W","5,814W",0.393kW/kW,21.9C,233.6V,3.731kWh,516W
13/09/2024,4:50PM,76.085kWh,5.139kWh/kW,"6,615W","7,008W",0.473kW/kW,21.9C,235.6V,3.670kWh,168W
13/09/2024,4:45PM,75.501kWh,5.100kWh/kW,"7,026W","6,576W",0.444kW/kW,21.9C,234.8V,3.656kWh,168W
13/09/2024,4:40PM,74.953kWh,5.063kWh/kW,"6,390W","6,300W",0.426kW/kW,22.1C,234.6V,3.642kWh,240W
13/09/2024,4:35PM,74.428kWh,5.027kWh/kW,"6,528W","6,528W",0.441kW/kW,22.1C,233.0V,3.622kWh,264W
13/09/2024,4:30PM,73.884kWh,4.990kWh/kW,"6,234W","6,540W",0.442kW/kW,22.1C,233.5V,3.600kWh,240W
13/09/2024,4:25PM,73.339kWh,4.954kWh/kW,"6,810W","7,020W",0.474kW/kW,22.1C,233.1V,3.580kWh,264W
13/09/2024,4:20PM,72.754kWh,4.914kWh/kW,"7,173W","8,004W",0.541kW/kW,22.1C,235.4V,3.558kWh,252W
13/09/2024,4:15PM,72.087kWh,4.869kWh/kW,"8,016W","8,112W",0.548kW/kW,22.3C,236.0V,3.537kWh,240W
13/09/2024,4:10PM,71.411kWh,4.823kWh/kW,"5,463W","3,516W",0.237kW/kW,22.3C,234.7V,3.517kWh,252W
13/09/2024,4:05PM,71.118kWh,4.804kWh/kW,"3,803W","5,460W",0.369kW/kW,22.3C,233.4V,3.496kWh,252W
13/09/2024,4:00PM,70.663kWh,4.773kWh/kW,"6,891W","7,044W",0.476kW/kW,22.6C,235.1V,3.475kWh,252W
13/09/2024,3:55PM,70.076kWh,4.733kWh/kW,"10,013W","8,088W",0.546kW/kW,22.6C,236.7V,3.454kWh,252W
13/09/2024,3:50PM,69.402kWh,4.688kWh/kW,"9,073W","8,916W",0.602kW/kW,22.6C,234.2V,3.433kWh,288W
13/09/2024,3:45PM,68.659kWh,4.638kWh/kW,"9,642W","10,236W",0.691kW/kW,22.6C,234.9V,3.409kWh,288W
13/09/2024,3:40PM,67.806kWh,4.580kWh/kW,"10,577W","6,720W",0.454kW/kW,22.6C,237.8V,3.385kWh,288W
13/09/2024,3:35PM,67.246kWh,4.542kWh/kW,"5,860W","8,628W",0.583kW/kW,23.4C,232.5V,3.361kWh,300W
13/09/2024,3:30PM,66.527kWh,4.494kWh/kW,"7,519W","10,092W",0.682kW/kW,23.4C,234.5V,3.336kWh,300W
13/09/2024,3:25PM,65.686kWh,4.437kWh/kW,"7,407W","7,536W",0.509kW/kW,23.4C,234.3V,3.311kWh,192W
13/09/2024,3:20PM,65.058kWh,4.394kWh/kW,"5,817W","6,432W",0.434kW/kW,23.4C,234.8V,3.295kWh,168W
13/09/2024,3:15PM,64.522kWh,4.358kWh/kW,"11,453W","10,404W",0.703kW/kW,23.6C,238.1V,3.281kWh,168W
13/09/2024,3:10PM,63.655kWh,4.300kWh/kW,"11,067W","11,004W",0.743kW/kW,23.6C,238.3V,3.267kWh,144W
13/09/2024,3:05PM,62.738kWh,4.238kWh/kW,"10,821W","10,896W",0.736kW/kW,23.6C,237.5V,3.255kWh,144W
13/09/2024,3:00PM,61.830kWh,4.176kWh/kW,"11,534W","10,680W",0.721kW/kW,23.5C,238.4V,3.243kWh,132W
13/09/2024,2:55PM,60.940kWh,4.116kWh/kW,"9,984W","10,140W",0.685kW/kW,23.4C,237.4V,3.232kWh,168W
13/09/2024,2:50PM,60.095kWh,4.059kWh/kW,"10,047W","10,272W",0.694kW/kW,23.2C,242.9V,3.218kWh,144W
13/09/2024,2:45PM,59.239kWh,4.001kWh/kW,"10,124W","10,176W",0.687kW/kW,23.2C,242.9V,3.206kWh,144W
13/09/2024,2:40PM,58.391kWh,3.944kWh/kW,"9,972W","10,356W",0.699kW/kW,23.2C,240.1V,3.194kWh,144W
13/09/2024,2:35PM,57.528kWh,3.886kWh/kW,"10,450W","10,800W",0.729kW/kW,23.2C,240.1V,3.182kWh,144W
13/09/2024,2:30PM,56.628kWh,3.825kWh/kW,"10,624W","10,824W",0.731kW/kW,23.2C,239.3V,3.170kWh,168W
13/09/2024,2:25PM,55.726kWh,3.764kWh/kW,"10,731W","10,752W",0.726kW/kW,23.2C,238.9V,3.156kWh,168W
13/09/2024,2:20PM,54.830kWh,3.703kWh/kW,"10,661W","11,028W",0.745kW/kW,23.2C,240.3V,3.142kWh,168W
13/09/2024,2:15PM,53.911kWh,3.641kWh/kW,"11,005W","11,172W",0.755kW/kW,23.5C,240.4V,3.128kWh,168W
13/09/2024,2:10PM,52.980kWh,3.579kWh/kW,"11,201W","10,992W",0.742kW/kW,23.9C,240.8V,3.114kWh,168W
13/09/2024,2:05PM,52.064kWh,3.517kWh/kW,"8,703W","11,220W",0.758kW/kW,23.9C,242.8V,3.100kWh,168W
13/09/2024,2:00PM,51.129kWh,3.453kWh/kW,"11,969W","9,696W",0.655kW/kW,23.9C,246.3V,3.086kWh,180W
13/09/2024,1:55PM,50.321kWh,3.399kWh/kW,"3,399W","9,792W",0.661kW/kW,23.9C,233.5V,3.071kWh,156W
13/09/2024,1:50PM,49.505kWh,3.344kWh/kW,"6,412W","11,232W",0.759kW/kW,24.4C,237.6V,3.058kWh,168W
13/09/2024,1:45PM,48.569kWh,3.281kWh/kW,"5,948W","9,468W",0.640kW/kW,24.4C,238.2V,3.044kWh,144W
13/09/2024,1:40PM,47.780kWh,3.227kWh/kW,"11,570W","11,940W",0.806kW/kW,24.4C,243.2V,3.032kWh,144W
13/09/2024,1:35PM,46.785kWh,3.160kWh/kW,"12,009W","11,412W",0.771kW/kW,24.4C,241.8V,3.020kWh,144W
13/09/2024,1:30PM,45.834kWh,3.096kWh/kW,"11,454W","11,280W",0.762kW/kW,23.9C,241.8V,3.008kWh,144W
13/09/2024,1:25PM,44.894kWh,3.032kWh/kW,"11,285W","11,604W",0.784kW/kW,23.9C,241.6V,2.996kWh,144W
13/09/2024,1:20PM,43.927kWh,2.967kWh/kW,"11,318W","11,184W",0.755kW/kW,23.8C,240.7V,2.984kWh,252W
